click_id,customer_id,anonymous_id,channel,clicked_at,campaign,utm_source,utm_medium
CLK001245,CUST0013,,organic,2023-05-05T08:10:40,Campaign_5,facebook,cpm
CLK001246,CUST0209,,google_ads,2023-04-25T12:57:49,Campaign_4,tiktok,cpc
CLK001247,CUST0357,,meta_ads,2023-07-05T19:31:46,Campaign_2,tiktok,cpm
CLK001248,CUST0456,,tiktok,2023-03-15T19:31:36,Campaign_2,google,cpc
CLK001249,CUST0172,,organic,2023-07-27T04:32:51,Campaign_4,google,organic
CLK001250,CUST0124,,google_ads,2023-10-18T06:38:50,Campaign_3,facebook,organic
CLK001251,,iSuEoCdwGt,tiktok,2023-03-05T10:18:21,Campaign_9,newsletter,cpm
CLK001252,CUST0019,,organic,2023-09-13T22:44:57,Campaign_1,newsletter,cpc
CLK001253,CUST0377,,google_ads,2023-10-12T04:16:53,Campaign_2,google,cpc
CLK001254,CUST0070,,tiktok,2023-11-22T22:55:58,Campaign_5,google,organic
CLK001255,CUST0201,,email,2023-09-06T14:48:51,Campaign_5,facebook,cpc
CLK001256,CUST0058,,email,2023-07-07T07:58:51,Campaign_5,google,cpc
CLK001257,CUST0144,,tiktok,2023-08-15T20:52:59,Campaign_2,google,cpc
CLK001258,CUST0225,,meta_ads,2023-09-29T07:43:19,Campaign_4,google,organic
CLK001259,CUST0470,,email,2023-03-09T04:22:02,Campaign_1,tiktok,cpm
CLK001260,,aXpUedxIoY,google_ads,2023-01-12T08:21:52,Campaign_6,tiktok,cpc
CLK001261,CUST0112,,google_ads,2023-05-22T12:45:20,Campaign_9,newsletter,organic
CLK001262,CUST0020,,organic,2023-06-11T06:28:06,Campaign_1,newsletter,email
CLK001263,CUST0495,,tiktok,2023-09-09T10:58:22,Campaign_2,tiktok,cpc
CLK001264,CUST0136,,email,2023-03-30T12:35:37,Campaign_6,google,organic
CLK001265,CUST0207,,google_ads,2023-08-09T03:01:50,Campaign_6,google,organic
CLK001266,CUST0369,,meta_ads,2023-12-28T16:38:35,Campaign_8,newsletter,cpc
CLK001267,CUST0351,,meta_ads,2023-01-26T06:13:05,Campaign_6,facebook,email
CLK001268,CUST0059,,google_ads,2023-05-11T01:59:48,Campaign_2,google,cpc
CLK001269,,VwSyfktkfu,organic,2023-05-07T10:57:59,Campaign_1,tiktok,email
CLK001270,CUST0096,,tiktok,2023-05-16T01:23:09,Campaign_4,google,cpc
CLK001271,CUST0255,,meta_ads,2023-07-13T21:27:59,Campaign_2,facebook,cpm
CLK001272,CUST0004,,organic,2023-02-26T07:47:31,Campaign_6,google,organic
CLK001273,CUST0165,,meta_ads,2023-04-27T18:10:42,Campaign_1,newsletter,cpc
CLK001274,CUST0379,,email,2023-06-16T10:02:16,Campaign_10,facebook,organic
CLK001275,CUST0393,,meta_ads,2023-11-12T13:39:59,Campaign_4,newsletter,cpc
CLK001276,CUST0051,,google_ads,2023-12-25T08:42:23,Campaign_10,facebook,cpc
CLK001277,CUST0427,,email,2023-02-08T05:02:08,Campaign_5,google,cpc
CLK001278,,QFAiLGWfPh,meta_ads,2023-07-20T12:42:45,Campaign_9,newsletter,organic
CLK001279,CUST0376,,google_ads,2023-05-11T06:26:35,Campaign_10,tiktok,cpm
CLK001280,CUST0410,,tiktok,2023-04-13T19:04:31,Campaign_4,tiktok,organic
CLK001281,CUST0421,,google_ads,2023-02-27T17:30:38,Campaign_7,newsletter,organic
CLK001282,CUST0331,,meta_ads,2023-07-06T02:30:03,Campaign_4,newsletter,email
CLK001283,CUST0431,,organic,2023-12-14T06:52:41,Campaign_5,google,cpc
CLK001284,CUST0020,,tiktok,2023-01-28T05:06:00,Campaign_3,facebook,email
CLK001285,CUST0076,,tiktok,2023-03-15T09:50:51,Campaign_1,newsletter,email
CLK001286,CUST0242,,organic,2023-08-28T19:48:08,Campaign_9,facebook,email
CLK001287,,xAaaJhXAPG,google_ads,2023-10-06T00:17:01,Campaign_4,facebook,cpc
CLK001288,CUST0182,,organic,2023-08-12T19:48:56,Campaign_3,google,cpm
CLK001289,CUST0344,,meta_ads,2023-11-04T08:52:40,Campaign_7,newsletter,cpc
CLK001290,CUST0425,,organic,2023-09-07T16:33:38,Campaign_3,google,cpc
CLK001291,CUST0229,,meta_ads,2023-08-17T23:45:15,Campaign_6,google,cpm
CLK001292,CUST0196,,organic,2023-01-23T12:05:37,Campaign_9,newsletter,email
CLK001293,CUST0398,,google_ads,2023-02-03T22:57:30,Campaign_1,tiktok,cpc
CLK001294,CUST0345,,meta_ads,2023-08-31T15:25:00,Campaign_1,facebook,email
CLK001295,CUST0201,,organic,2023-03-26T00:33:35,Campaign_7,google,email
CLK001296,,lPlEHsuKHz,google_ads,2023-11-04T14:23:35,Campaign_6,tiktok,cpc
CLK001297,CUST0270,,google_ads,2023-09-09T21:26:27,Campaign_1,tiktok,cpc
CLK001298,CUST0348,,email,2023-01-21T17:09:22,Campaign_9,facebook,cpc
CLK001299,CUST0214,,email,2023-03-14T13:16:38,Campaign_6,google,cpc
CLK001300,CUST0180,,tiktok,2023-12-13T02:01:30,Campaign_7,tiktok,organic
CLK001301,CUST0410,,google_ads,2023-08-16T04:57:20,Campaign_10,tiktok,cpc
CLK001302,CUST0433,,meta_ads,2023-04-12T11:01:11,Campaign_4,newsletter,cpc
CLK001303,CUST0201,,google_ads,2023-05-25T09:26:43,Campaign_1,facebook,cpc
CLK001304,CUST0226,,organic,2023-02-05T19:28:49,Campaign_10,google,cpc
CLK001305,,MUFBvBFmRe,organic,2023-04-19T09:14:39,Campaign_10,google,cpc
CLK001306,CUST0393,,organic,2023-06-19T02:43:14,Campaign_8,tiktok,organic
CLK001307,CUST0012,,google_ads,2023-04-19T09:10:56,Campaign_4,newsletter,organic
CLK001308,CUST0329,,meta_ads,2023-10-14T12:53:33,Campaign_2,tiktok,email
CLK001309,CUST0182,,meta_ads,2023-12-13T20:36:16,Campaign_3,tiktok,cpc
CLK001310,CUST0367,,email,2023-04-07T05:34:03,Campaign_9,newsletter,cpc
CLK001311,CUST0465,,meta_ads,2023-08-15T12:09:43,Campaign_1,facebook,email
CLK001312,CUST0254,,tiktok,2023-08-04T14:58:59,Campaign_7,newsletter,organic
CLK001313,CUST0452,,organic,2023-07-03T07:11:15,Campaign_6,facebook,organic
CLK001314,,XUmIZzkWzA,meta_ads,2023-01-23T00:40:44,Campaign_8,google,cpc
CLK001315,CUST0107,,organic,2023-07-29T15:03:08,Campaign_2,google,cpc
CLK001316,CUST0002,,meta_ads,2023-09-04T05:25:33,Campaign_3,google,cpm
CLK001317,CUST0434,,meta_ads,2023-04-10T20:11:10,Campaign_2,newsletter,cpc
CLK001318,CUST0306,,email,2023-01-10T13:10:24,Campaign_10,newsletter,organic
CLK001319,CUST0251,,email,2023-07-27T16:24:17,Campaign_6,google,email
CLK001320,CUST0205,,google_ads,2023-08-07T10:56:37,Campaign_1,newsletter,email
CLK001321,CUST0134,,tiktok,2023-04-14T06:00:22,Campaign_10,google,organic
CLK001322,CUST0115,,email,2023-04-23T05:01:08,Campaign_7,google,email
CLK001323,,XhJZJTgfrO,google_ads,2023-03-07T18:40:22,Campaign_7,google,cpm
CLK001324,CUST0268,,tiktok,2023-11-27T15:51:43,Campaign_7,tiktok,organic
CLK001325,CUST0300,,meta_ads,2023-12-17T15:03:25,Campaign_2,tiktok,email
CLK001326,CUST0277,,email,2023-11-10T21:54:56,Campaign_7,tiktok,cpm
CLK001327,CUST0436,,meta_ads,2023-09-17T16:30:24,Campaign_10,newsletter,organic
CLK001328,CUST0181,,meta_ads,2023-12-07T12:35:29,Campaign_10,google,cpc
CLK001329,CUST0091,,meta_ads,2023-07-30T03:22:34,Campaign_5,newsletter,email
CLK001330,CUST0044,,tiktok,2023-04-28T22:19:31,Campaign_5,facebook,cpm
CLK001331,CUST0343,,organic,2023-12-18T01:51:51,Campaign_4,newsletter,cpc
CLK001332,,GRAwlMFxNf,meta_ads,2023-09-11T23:01:09,Campaign_5,facebook,cpc
CLK001333,CUST0007,,meta_ads,2023-04-21T21:09:14,Campaign_10,facebook,email
CLK001334,CUST0276,,tiktok,2023-03-02T23:59:48,Campaign_4,tiktok,email
CLK001335,CUST0371,,google_ads,2023-05-04T05:52:01,Campaign_2,facebook,cpc
CLK001336,CUST0387,,organic,2023-07-11T01:12:22,Campaign_7,google,email
CLK001337,CUST0023,,google_ads,2023-01-08T15:54:45,Campaign_7,newsletter,organic
CLK001338,CUST0259,,email,2023-06-23T02:57:51,Campaign_9,facebook,organic
CLK001339,CUST0067,,tiktok,2023-11-26T03:33:57,Campaign_7,tiktok,cpm
CLK001340,CUST0387,,email,2023-03-26T20:52:22,Campaign_9,tiktok,organic
CLK001341,,KVGpprJTCk,meta_ads,2023-10-17T21:54:49,Campaign_5,newsletter,email
CLK001342,CUST0309,,google_ads,2023-07-23T04:20:43,Campaign_2,tiktok,organic
CLK001343,CUST0311,,email,2023-06-01T23:12:08,Campaign_1,facebook,email
CLK001344,CUST0407,,tiktok,2023-03-29T10:21:09,Campaign_3,facebook,cpc
CLK001345,CUST0177,,meta_ads,2023-01-09T14:32:30,Campaign_8,google,email
CLK001346,CUST0457,,email,2023-11-06T21:02:20,Campaign_2,google,organic
CLK001347,CUST0362,,email,2023-09-28T07:24:23,Campaign_8,newsletter,cpc
CLK001348,CUST0039,,tiktok,2023-01-25T02:57:09,Campaign_9,facebook,cpm
CLK001349,CUST0477,,tiktok,2023-11-11T07:53:07,Campaign_6,google,cpm
CLK001350,,FhZMsNAkzB,tiktok,2023-09-10T16:04:20,Campaign_8,tiktok,cpm
CLK001351,CUST0453,,tiktok,2023-01-10T04:17:42,Campaign_8,tiktok,cpm
CLK001352,CUST0270,,meta_ads,2023-01-18T19:06:29,Campaign_4,tiktok,cpc
CLK001353,CUST0333,,google_ads,2023-06-22T03:42:06,Campaign_9,newsletter,email
CLK001354,CUST0229,,tiktok,2023-05-10T17:33:39,Campaign_1,google,organic
CLK001355,CUST0098,,tiktok,2023-07-08T00:43:02,Campaign_7,google,cpm
CLK001356,CUST0201,,organic,2023-03-23T03:49:12,Campaign_4,newsletter,cpc
CLK001357,CUST0138,,meta_ads,2023-04-09T08:02:01,Campaign_8,tiktok,cpc
CLK001358,CUST0183,,google_ads,2023-11-19T17:14:55,Campaign_7,facebook,cpm
CLK001359,,GwKHAOPiKH,organic,2023-04-28T04:21:50,Campaign_9,tiktok,cpc
CLK001360,CUST0228,,email,2023-03-04T21:36:21,Campaign_8,tiktok,email
CLK001361,CUST0243,,meta_ads,2023-01-24T08:51:17,Campaign_7,google,organic
CLK001362,CUST0446,,organic,2023-01-12T10:47:55,Campaign_2,newsletter,organic
CLK001363,CUST0393,,google_ads,2023-08-20T06:08:54,Campaign_7,tiktok,cpc
CLK001364,CUST0460,,google_ads,2023-01-24T20:18:32,Campaign_10,facebook,organic
CLK001365,CUST0212,,email,2023-11-03T19:59:46,Campaign_4,tiktok,email
CLK001366,CUST0425,,meta_ads,2023-06-23T06:02:18,Campaign_9,facebook,email
CLK001367,CUST0245,,organic,2023-05-29T12:27:49,Campaign_6,tiktok,cpc
CLK001368,,gpZNofkoTO,email,2023-09-09T11:03:51,Campaign_3,newsletter,organic
CLK001369,CUST0409,,organic,2023-05-13T18:07:44,Campaign_3,facebook,email
CLK001370,CUST0246,,tiktok,2023-05-31T21:01:11,Campaign_3,newsletter,organic
CLK001371,CUST0390,,tiktok,2023-05-13T10:48:42,Campaign_5,google,cpm
CLK001372,CUST0399,,tiktok,2023-08-15T20:38:13,Campaign_9,facebook,email
CLK001373,CUST0185,,email,2023-05-20T01:05:22,Campaign_6,facebook,email
CLK001374,CUST0337,,tiktok,2023-09-02T00:55:34,Campaign_3,facebook,cpc
CLK001375,CUST0439,,email,2023-04-12T18:03:05,Campaign_8,google,organic
CLK001376,CUST0132,,tiktok,2023-07-12T04:34:35,Campaign_7,tiktok,cpm
CLK001377,,FYKYdDIuJF,organic,2023-01-25T05:57:11,Campaign_5,facebook,organic
CLK001378,CUST0464,,meta_ads,2023-12-03T09:05:49,Campaign_9,newsletter,cpc
CLK001379,CUST0436,,tiktok,2023-10-26T18:29:23,Campaign_9,facebook,organic
CLK001380,CUST0334,,tiktok,2023-03-29T06:27:01,Campaign_1,facebook,email
CLK001381,CUST0461,,meta_ads,2023-08-02T06:07:21,Campaign_6,tiktok,organic
CLK001382,CUST0447,,meta_ads,2023-11-08T21:40:08,Campaign_5,google,cpm
CLK001383,CUST0316,,tiktok,2023-11-15T12:10:09,Campaign_9,google,organic
CLK001384,CUST0358,,organic,2023-07-20T05:23:00,Campaign_9,newsletter,cpc
CLK001385,CUST0277,,organic,2023-06-05T13:34:12,Campaign_4,tiktok,cpm
CLK001386,,zpPfsCkOBr,organic,2023-02-17T14:39:28,Campaign_7,facebook,cpc
CLK001387,CUST0380,,organic,2023-03-24T04:30:46,Campaign_7,newsletter,cpc
CLK001388,CUST0121,,email,2023-10-08T14:08:55,Campaign_8,facebook,cpc
CLK001389,CUST0150,,google_ads,2023-09-29T08:20:26,Campaign_4,google,cpc
CLK001390,CUST0204,,organic,2023-06-11T07:43:40,Campaign_2,newsletter,cpm
CLK001391,CUST0160,,organic,2023-08-28T17:55:20,Campaign_9,newsletter,email
CLK001392,CUST0451,,organic,2023-03-08T21:53:04,Campaign_2,facebook,cpm
CLK001393,CUST0160,,organic,2023-08-10T04:06:16,Campaign_3,facebook,organic
CLK001394,CUST0253,,organic,2023-09-11T07:26:34,Campaign_9,newsletter,email
CLK001395,,cJfRenIsFr,email,2023-05-24T22:15:56,Campaign_3,facebook,organic
CLK001396,CUST0078,,email,2023-07-15T06:01:10,Campaign_1,google,cpm
CLK001397,CUST0150,,google_ads,2023-03-28T11:45:35,Campaign_8,facebook,organic
CLK001398,CUST0175,,tiktok,2023-02-19T22:25:13,Campaign_5,newsletter,cpc
CLK001399,CUST0494,,google_ads,2023-05-15T07:39:51,Campaign_6,facebook,cpm
CLK001400,CUST0486,,google_ads,2023-08-05T11:04:47,Campaign_2,tiktok,cpc
CLK001401,CUST0228,,google_ads,2023-10-31T18:31:07,Campaign_10,google,email
CLK001402,CUST0422,,google_ads,2023-06-18T20:29:17,Campaign_8,newsletter,email
CLK001403,CUST0500,,email,2023-03-18T16:04:35,Campaign_2,facebook,cpc
CLK001404,,PuSqCkUiqa,meta_ads,2023-05-21T02:22:53,Campaign_4,facebook,cpm
CLK001405,CUST0418,,google_ads,2023-01-13T20:10:50,Campaign_2,facebook,organic
CLK001406,CUST0486,,tiktok,2023-09-29T02:50:10,Campaign_7,newsletter,organic
CLK001407,CUST0394,,email,2023-01-27T19:13:13,Campaign_5,tiktok,email
CLK001408,CUST0242,,google_ads,2023-04-01T06:48:07,Campaign_2,newsletter,cpc
CLK001409,CUST0185,,organic,2023-07-26T22:36:22,Campaign_3,tiktok,cpm
CLK001410,CUST0096,,google_ads,2023-01-27T00:14:26,Campaign_5,facebook,organic
CLK001411,CUST0157,,tiktok,2023-05-31T19:42:23,Campaign_4,newsletter,email
CLK001412,CUST0316,,email,2023-07-20T05:54:06,Campaign_4,newsletter,email
CLK001413,,mGRZqqETbu,meta_ads,2023-10-19T21:20:14,Campaign_3,newsletter,email
CLK001414,CUST0390,,meta_ads,2023-08-08T05:52:04,Campaign_3,google,email
CLK001415,CUST0421,,google_ads,2023-04-17T16:53:30,Campaign_3,tiktok,cpm
CLK001416,CUST0316,,email,2023-12-02T11:00:57,Campaign_3,google,cpc
CLK001417,CUST0315,,meta_ads,2023-04-14T10:37:12,Campaign_8,tiktok,cpm
CLK001418,CUST0329,,tiktok,2023-01-20T11:17:08,Campaign_7,newsletter,cpm
CLK001419,CUST0031,,email,2023-08-13T20:55:03,Campaign_4,newsletter,cpm
CLK001420,CUST0448,,google_ads,2023-02-06T15:51:58,Campaign_3,google,cpm
CLK001421,CUST0262,,meta_ads,2023-10-08T21:36:10,Campaign_10,facebook,cpc
CLK001422,,fUOXJtspZe,email,2023-10-20T00:58:12,Campaign_1,newsletter,cpc
CLK001423,CUST0487,,meta_ads,2023-01-15T19:19:18,Campaign_5,google,cpc
CLK001424,CUST0443,,tiktok,2023-09-22T22:07:37,Campaign_5,newsletter,cpc
CLK001425,CUST0041,,meta_ads,2023-02-16T00:33:02,Campaign_5,facebook,cpm
CLK001426,CUST0214,,google_ads,2023-12-22T15:06:15,Campaign_6,newsletter,organic
CLK001427,CUST0101,,meta_ads,2023-02-09T18:01:46,Campaign_2,google,organic
CLK001428,CUST0137,,email,2023-05-10T01:56:35,Campaign_10,facebook,cpc
CLK001429,CUST0389,,organic,2023-08-20T03:59:29,Campaign_2,newsletter,cpc
CLK001430,CUST0309,,google_ads,2023-04-02T05:49:49,Campaign_7,tiktok,cpc
CLK001431,,zvXDaRtDCk,organic,2023-01-10T17:33:50,Campaign_10,google,cpc
CLK001432,CUST0216,,email,2023-01-06T06:41:17,Campaign_2,google,organic
CLK001433,CUST0458,,meta_ads,2023-10-16T02:57:22,Campaign_7,google,email
CLK001434,CUST0150,,meta_ads,2023-08-25T07:18:48,Campaign_5,tiktok,cpm
CLK001435,CUST0336,,tiktok,2023-12-14T12:41:41,Campaign_10,newsletter,cpm
CLK001436,CUST0065,,google_ads,2023-01-02T03:47:58,Campaign_10,newsletter,cpc
CLK001437,CUST0485,,google_ads,2023-05-25T07:41:29,Campaign_4,tiktok,cpm
CLK001438,CUST0412,,google_ads,2023-05-20T08:22:08,Campaign_4,facebook,organic
CLK001439,CUST0495,,organic,2023-10-17T08:04:43,Campaign_3,tiktok,cpc
CLK001440,,SpEcvCKqZf,organic,2023-08-10T10:22:35,Campaign_4,facebook,organic
CLK001441,CUST0017,,tiktok,2023-12-13T12:28:05,Campaign_8,tiktok,cpc
CLK001442,CUST0042,,email,2023-03-21T13:21:21,Campaign_6,facebook,cpc
CLK001443,CUST0321,,google_ads,2023-04-02T01:11:38,Campaign_9,google,email
CLK001444,CUST0417,,organic,2023-07-13T06:05:48,Campaign_8,google,organic
CLK001445,CUST0080,,google_ads,2023-07-17T00:56:34,Campaign_6,newsletter,cpc
CLK001446,CUST0134,,meta_ads,2023-08-24T09:19:40,Campaign_5,facebook,cpc
CLK001447,CUST0017,,email,2023-09-20T21:08:16,Campaign_9,facebook,organic
CLK001448,CUST0397,,email,2023-11-18T17:37:26,Campaign_6,newsletter,cpm
CLK001449,,FQCjbxkecY,email,2023-06-09T00:56:50,Campaign_10,tiktok,organic
CLK001450,CUST0106,,google_ads,2023-06-27T10:44:14,Campaign_5,newsletter,cpc
CLK001451,CUST0412,,meta_ads,2023-04-10T13:18:28,Campaign_1,tiktok,cpc
CLK001452,CUST0474,,tiktok,2023-01-06T12:53:27,Campaign_6,google,cpc
CLK001453,CUST0284,,google_ads,2023-04-05T06:37:59,Campaign_7,google,email
CLK001454,CUST0450,,google_ads,2023-01-01T21:57:06,Campaign_1,tiktok,organic
CLK001455,CUST0156,,google_ads,2023-10-09T01:41:25,Campaign_3,facebook,organic
CLK001456,CUST0260,,google_ads,2023-01-04T06:13:45,Campaign_10,tiktok,organic
CLK001457,CUST0085,,tiktok,2023-05-07T22:15:42,Campaign_4,newsletter,cpm
CLK001458,,qsenWILKMD,organic,2023-01-24T18:51:02,Campaign_2,google,cpm
CLK001459,CUST0339,,meta_ads,2023-02-17T01:16:08,Campaign_6,facebook,organic
CLK001460,CUST0056,,organic,2023-11-10T03:20:53,Campaign_7,google,cpc
CLK001461,CUST0050,,tiktok,2023-07-20T01:08:29,Campaign_4,facebook,organic
CLK001462,CUST0385,,google_ads,2023-08-21T14:15:38,Campaign_7,tiktok,cpm
CLK001463,CUST0477,,organic,2023-11-12T21:08:43,Campaign_2,facebook,cpc
CLK001464,CUST0199,,organic,2023-10-05T10:15:21,Campaign_10,tiktok,cpc
CLK001465,CUST0470,,google_ads,2023-01-01T17:12:25,Campaign_2,google,cpm
CLK001466,CUST0364,,meta_ads,2023-03-27T03:33:58,Campaign_1,google,email
CLK001467,,xQrtZHVjCH,meta_ads,2023-05-31T18:34:18,Campaign_9,tiktok,cpc
CLK001468,CUST0151,,meta_ads,2023-04-30T08:04:34,Campaign_5,newsletter,cpm
CLK001469,CUST0090,,email,2023-01-09T18:53:18,Campaign_8,tiktok,cpc
CLK001470,CUST0161,,meta_ads,2023-07-19T00:16:30,Campaign_10,google,organic
CLK001471,CUST0374,,email,2023-05-23T14:40:59,Campaign_1,tiktok,cpm
CLK001472,CUST0269,,google_ads,2023-06-19T07:45:03,Campaign_9,facebook,email
CLK001473,CUST0079,,tiktok,2023-06-23T01:24:31,Campaign_8,facebook,cpc
CLK001474,CUST0014,,email,2023-07-10T11:25:47,Campaign_3,newsletter,organic
CLK001475,CUST0489,,google_ads,2023-01-20T13:51:44,Campaign_6,google,organic
CLK001476,,MVDMMereqs,tiktok,2023-03-07T00:53:53,Campaign_10,newsletter,organic
CLK001477,CUST0127,,tiktok,2023-02-24T14:07:22,Campaign_3,google,email
CLK001478,CUST0102,,meta_ads,2023-08-03T06:07:32,Campaign_5,facebook,organic
CLK001479,CUST0398,,email,2023-07-06T05:41:13,Campaign_3,google,cpm
CLK001480,CUST0012,,meta_ads,2023-08-28T16:53:30,Campaign_2,newsletter,cpm
CLK001481,CUST0197,,tiktok,2023-10-28T22:53:53,Campaign_2,facebook,organic
CLK001482,CUST0075,,google_ads,2023-05-02T07:29:02,Campaign_6,newsletter,cpc
CLK001483,CUST0126,,google_ads,2023-04-24T00:24:28,Campaign_6,newsletter,cpm
CLK001484,CUST0370,,tiktok,2023-03-30T05:03:09,Campaign_1,facebook,cpc
CLK001485,,Todagkoppe,meta_ads,2023-06-30T13:51:25,Campaign_8,google,organic
CLK001486,CUST0172,,email,2023-02-23T15:07:19,Campaign_3,newsletter,email
CLK001487,CUST0013,,meta_ads,2023-06-15T23:51:32,Campaign_1,tiktok,email
CLK001488,CUST0205,,email,2023-12-30T03:07:38,Campaign_8,newsletter,cpm
CLK001489,CUST0180,,organic,2023-09-18T22:09:11,Campaign_10,newsletter,organic
CLK001490,CUST0040,,google_ads,2023-03-24T05:06:09,Campaign_6,google,email
CLK001491,CUST0354,,organic,2023-11-02T08:29:05,Campaign_5,newsletter,email
CLK001492,CUST0086,,organic,2023-10-02T09:29:37,Campaign_7,facebook,cpm
CLK001493,CUST0290,,organic,2023-07-16T12:32:15,Campaign_1,google,email
CLK001494,,ffSzcXsjcd,organic,2023-11-13T08:14:46,Campaign_1,tiktok,cpm
CLK001495,CUST0066,,tiktok,2023-12-28T22:16:10,Campaign_10,facebook,cpm
CLK001496,CUST0333,,meta_ads,2023-03-23T15:28:20,Campaign_9,google,organic
CLK001497,CUST0119,,meta_ads,2023-02-13T09:11:38,Campaign_7,google,email
CLK001498,CUST0208,,email,2023-12-08T15:25:30,Campaign_8,tiktok,organic
CLK001499,CUST0467,,organic,2023-08-15T02:38:08,Campaign_8,google,email
CLK001500,CUST0059,,google_ads,2023-08-23T10:13:42,Campaign_9,tiktok,cpc
CLK001501,CUST0406,,google_ads,2023-02-15T17:04:50,Campaign_6,newsletter,email
CLK001502,CUST0066,,meta_ads,2023-08-15T08:59:54,Campaign_1,facebook,email
CLK001503,,gHWAaugujR,tiktok,2023-11-06T12:29:44,Campaign_9,tiktok,email
CLK001504,CUST0380,,email,2023-11-27T08:52:27,Campaign_4,newsletter,cpc
CLK001505,CUST0416,,tiktok,2023-06-29T07:13:45,Campaign_9,newsletter,organic
CLK001506,CUST0443,,google_ads,2023-07-21T14:55:07,Campaign_1,tiktok,email
CLK001507,CUST0322,,google_ads,2023-01-27T05:08:07,Campaign_8,tiktok,organic
CLK001508,CUST0143,,google_ads,2023-01-24T11:24:17,Campaign_3,newsletter,organic
CLK001509,CUST0397,,email,2023-08-22T22:36:09,Campaign_5,facebook,organic
CLK001510,CUST0158,,meta_ads,2023-06-21T11:38:23,Campaign_10,facebook,email
CLK001511,CUST0200,,organic,2023-01-21T06:10:06,Campaign_5,tiktok,email
CLK001512,,OMgCddizwl,organic,2023-06-30T01:32:15,Campaign_5,newsletter,email
CLK001513,CUST0498,,email,2023-10-15T17:15:58,Campaign_5,tiktok,cpm
CLK001514,CUST0237,,meta_ads,2023-09-26T14:17:37,Campaign_4,google,cpc
CLK001515,CUST0163,,organic,2023-07-12T10:28:01,Campaign_6,tiktok,cpc
CLK001516,CUST0420,,meta_ads,2023-11-04T05:57:34,Campaign_6,tiktok,organic
CLK001517,CUST0176,,organic,2023-08-20T22:02:58,Campaign_8,google,email
CLK001518,CUST0308,,google_ads,2023-07-04T22:22:36,Campaign_8,google,organic
CLK001519,CUST0324,,tiktok,2023-05-12T00:42:22,Campaign_4,google,cpc
CLK001520,CUST0037,,organic,2023-03-18T01:21:30,Campaign_2,tiktok,cpc
CLK001521,,hisjHDCtJn,tiktok,2023-05-23T03:37:18,Campaign_6,facebook,organic
CLK001522,CUST0436,,google_ads,2023-07-13T10:19:32,Campaign_8,tiktok,organic
CLK001523,CUST0221,,tiktok,2023-03-02T14:08:45,Campaign_7,tiktok,cpm
CLK001524,CUST0389,,tiktok,2023-03-25T21:30:40,Campaign_8,tiktok,cpm
CLK001525,CUST0259,,meta_ads,2023-10-31T17:46:33,Campaign_3,google,cpm
CLK001526,CUST0066,,google_ads,2023-04-17T21:03:27,Campaign_2,google,email
CLK001527,CUST0150,,email,2023-06-07T14:29:32,Campaign_1,newsletter,cpm
CLK001528,CUST0193,,tiktok,2023-03-02T17:36:39,Campaign_1,google,organic
CLK001529,CUST0263,,organic,2023-06-12T20:50:31,Campaign_1,newsletter,email
CLK001530,,XwtcmigDuR,email,2023-03-17T18:43:16,Campaign_3,google,organic
CLK001531,CUST0376,,google_ads,2023-06-14T01:45:08,Campaign_6,google,email
CLK001532,CUST0458,,email,2023-05-31T18:55:04,Campaign_2,tiktok,organic
CLK001533,CUST0140,,tiktok,2023-02-19T04:03:08,Campaign_4,newsletter,organic
CLK001534,CUST0298,,tiktok,2023-01-29T00:51:37,Campaign_2,google,cpc
CLK001535,CUST0407,,meta_ads,2023-01-13T21:19:42,Campaign_9,newsletter,email
CLK001536,CUST0207,,google_ads,2023-04-26T12:40:34,Campaign_1,newsletter,cpm
CLK001537,CUST0126,,meta_ads,2023-02-07T12:17:45,Campaign_6,google,email
CLK001538,CUST0162,,google_ads,2023-08-22T21:48:35,Campaign_7,newsletter,cpm
CLK001539,,UvrwmXJlUj,organic,2023-11-18T02:24:53,Campaign_1,tiktok,cpm
CLK001540,CUST0041,,google_ads,2023-12-28T20:43:42,Campaign_8,newsletter,cpm
CLK001541,CUST0085,,meta_ads,2023-08-07T00:14:08,Campaign_8,tiktok,organic
CLK001542,CUST0468,,email,2023-08-08T23:20:07,Campaign_4,newsletter,email
CLK001543,CUST0478,,tiktok,2023-03-05T20:15:10,Campaign_9,newsletter,cpc
CLK001544,CUST0043,,organic,2023-10-28T11:53:59,Campaign_7,newsletter,email
CLK001545,CUST0490,,meta_ads,2023-12-18T16:25:12,Campaign_9,google,cpc
CLK001546,CUST0054,,google_ads,2023-11-10T05:34:19,Campaign_4,google,organic
CLK001547,CUST0089,,email,2023-02-28T09:46:06,Campaign_4,facebook,organic
CLK001548,,WikzcoBbHG,tiktok,2023-04-19T05:16:18,Campaign_9,newsletter,organic
CLK001549,CUST0210,,google_ads,2023-04-19T06:02:40,Campaign_2,facebook,email
CLK001550,CUST0054,,organic,2023-10-09T03:48:59,Campaign_6,tiktok,organic
CLK001551,CUST0067,,organic,2023-08-16T09:39:03,Campaign_4,facebook,email
CLK001552,CUST0029,,meta_ads,2023-02-16T21:37:45,Campaign_5,newsletter,cpc
CLK001553,CUST0380,,organic,2023-08-26T22:22:37,Campaign_1,tiktok,email
CLK001554,CUST0343,,organic,2023-01-29T07:06:30,Campaign_1,facebook,email
