payment_id,order_id,attempt_number,payment_provider,payment_method,status,amount,currency,created_at,processed_at,failure_reason
PAY000914,ORD00419,1,paypal,bank_transfer,authorized,326.9,EUR,2023/06/20 20:43,2023-03-02T10:35:26,
PAY000915,ORD00264,2,STRIPE,apple_pay,refunded,116.58,AED,2023/06/30 21:21,2023-09-27T20:43:18,
PAY000916,ORD00507,3,adyen,card,refunded,11.77,AED,2023/09/29 11:50,2023-08-24T08:17:24,
PAY000917,ORD00326,2,paypal,apple_pay,authorized,497.06,USD,2023/02/25 06:08,2023-12-18T10:06:37,
PAY000918,ORD00513,3,paypal,card,partially_refunded,160.09,EUR,2023/07/22 21:36,2023-01-24T19:19:36,
PAY000919,ORD00140,3,STRIPE,apple_pay,authorized,356.65,EUR,2023/04/10 20:52,2023-02-16T10:03:59,
PAY000920,ORD00002,2,STRIPE,apple_pay,authorized,326.28,EUR,2023/01/13 22:08,2023-05-10T23:31:34,
PAY000921,ORD00735,2,stripe,card,authorized,348.09,AED,2023/06/05 21:29,2023-05-27T19:12:18,
PAY000922,ORD00484,3,adyen,bank_transfer,authorized,80.73,AED,2023/07/23 09:12,2023-03-16T03:23:34,
PAY000923,ORD00902,1,adyen,card,partially_refunded,345.51,USD,2023/05/25 21:21,2023-09-19T01:50:11,
PAY000924,ORD00086,2,stripe,card,partially_refunded,305.93,AED,2023/08/05 01:42,,
PAY000925,ORD00570,1,paypal,card,authorized,240.93,AED,2023/07/19 18:53,2023-10-30T16:56:56,
PAY000926,ORD00410,2,stripe,apple_pay,captured,29.31,EUR,2023/09/09 23:51,2023-02-10T04:19:20,
PAY000927,ORD00057,2,adyen,card,failed,120.78,EUR,2023/08/01 19:28,2023-08-13T20:29:43,
PAY000928,ORD00454,3,paypal,apple_pay,captured,327.58,EUR,2023/06/10 02:45,2023-02-02T07:49:46,
PAY000929,ORD00336,1,stripe,card,partially_refunded,463.33,USD,2023/09/20 15:26,2023-07-02T03:13:39,insufficient_funds
PAY000930,ORD00109,2,adyen,card,captured,15.79,USD,2023/02/27 17:01,2023-05-16T03:44:25,
PAY000931,ORD00579,2,STRIPE,bank_transfer,captured,354.63,AED,2023/03/10 04:56,2023-01-13T17:27:29,insufficient_funds
PAY000932,ORD00691,1,paypal,apple_pay,partially_refunded,397.37,EUR,2023/04/15 11:32,2023-09-09T19:43:59,
PAY000933,ORD00710,3,adyen,bank_transfer,captured,435.4,EUR,2023/05/05 18:39,2023-08-20T01:49:48,
PAY000934,ORD00463,3,adyen,apple_pay,captured,179.81,EUR,2023/09/15 12:36,2023-09-21T09:17:40,
PAY000935,ORD00782,3,adyen,bank_transfer,captured,37.52,USD,2023/06/07 01:52,2023-04-21T09:03:40,insufficient_funds
PAY000936,ORD00798,3,STRIPE,apple_pay,failed,29.28,AED,2023/11/27 09:54,2023-05-23T06:59:00,insufficient_funds
PAY000937,ORD00920,1,STRIPE,apple_pay,partially_refunded,386.0,EUR,2023/11/03 13:52,2023-06-14T13:37:26,
PAY000938,ORD00405,3,paypal,apple_pay,partially_refunded,66.45,AED,2023/12/16 17:21,2023-05-27T07:19:22,
PAY000939,ORD00005,3,adyen,apple_pay,refunded,385.74,EUR,2023/04/27 23:11,2023-08-21T12:23:50,
PAY000940,ORD00820,2,adyen,bank_transfer,refunded,262.94,USD,2023/04/17 19:29,2023-04-16T23:20:03,
PAY000941,ORD00036,3,stripe,card,failed,256.62,USD,2023/04/21 00:00,2023-10-13T05:46:10,insufficient_funds
PAY000942,ORD00365,2,adyen,apple_pay,failed,23.14,AED,2023/08/13 07:14,2023-08-05T15:27:20,
PAY000943,ORD00188,2,adyen,card,failed,81.22,EUR,2023/10/14 01:57,2023-08-18T14:02:00,insufficient_funds
PAY000944,ORD00923,1,stripe,bank_transfer,authorized,456.41,AED,2023/05/25 10:46,2023-11-07T22:53:10,
PAY000945,ORD00073,3,adyen,apple_pay,refunded,449.56,AED,2023/08/04 02:45,2023-09-17T13:07:10,
PAY000946,ORD00330,3,STRIPE,card,authorized,128.95,AED,2023/06/10 00:34,,insufficient_funds
PAY000947,ORD00682,1,stripe,bank_transfer,refunded,364.37,USD,2023/09/10 18:12,2023-04-17T19:10:10,
PAY000948,ORD00872,3,stripe,card,captured,82.42,EUR,2023/04/13 19:09,2023-03-02T03:25:49,
PAY000949,ORD00992,2,STRIPE,card,failed,427.27,EUR,2023/08/01 07:08,2023-11-17T21:03:44,insufficient_funds
PAY000950,ORD00589,3,paypal,bank_transfer,authorized,361.95,USD,2023/01/25 22:44,2023-11-28T14:36:00,
PAY000951,ORD00289,2,adyen,bank_transfer,partially_refunded,147.22,EUR,2023/05/31 03:20,2023-01-02T21:51:23,
PAY000952,ORD00598,1,paypal,card,refunded,363.32,EUR,2023/09/22 22:29,2023-07-04T06:05:54,
PAY000953,ORD00901,1,stripe,apple_pay,refunded,48.48,USD,2023/07/13 19:21,2023-05-11T11:16:18,
PAY000954,ORD00829,2,adyen,card,partially_refunded,417.77,USD,2023/06/14 14:19,2023-06-23T05:09:14,
PAY000955,ORD00860,2,paypal,bank_transfer,partially_refunded,267.12,EUR,2023/05/09 09:48,2023-04-24T20:46:00,
PAY000956,ORD00526,2,paypal,apple_pay,authorized,125.44,USD,2023/02/14 20:58,2023-12-23T13:00:26,
PAY000957,ORD00140,3,STRIPE,apple_pay,authorized,348.72,AED,2023/06/18 22:09,2023-03-12T16:19:00,
PAY000958,ORD00341,3,stripe,bank_transfer,partially_refunded,112.31,EUR,2023/12/14 21:34,2023-04-07T18:40:21,
PAY000959,ORD00028,1,STRIPE,apple_pay,partially_refunded,150.31,EUR,2023/07/05 20:06,2023-08-23T14:05:13,
PAY000960,ORD00737,3,adyen,apple_pay,authorized,461.35,USD,2023/05/20 20:45,2023-06-09T01:39:03,
PAY000961,ORD00412,1,STRIPE,bank_transfer,captured,435.23,USD,2023/11/12 02:42,2023-06-30T17:13:37,insufficient_funds
PAY000962,ORD00429,2,adyen,bank_transfer,authorized,434.53,USD,2023/02/09 15:59,2023-05-28T02:22:03,insufficient_funds
PAY000963,ORD00724,1,paypal,bank_transfer,failed,128.22,USD,2023/03/24 18:58,2023-11-22T01:22:28,
PAY000964,ORD00692,1,paypal,card,partially_refunded,212.79,AED,2023/03/04 21:29,2023-04-21T09:34:38,
PAY000965,ORD00894,2,paypal,card,authorized,401.9,USD,2023/02/20 12:13,2023-08-31T22:29:11,insufficient_funds
PAY000966,ORD00557,3,stripe,apple_pay,partially_refunded,425.24,AED,2023/12/18 02:37,2023-07-09T15:00:23,
PAY000967,ORD00818,1,paypal,apple_pay,authorized,166.29,EUR,2023/05/15 15:38,2023-08-30T18:53:35,
PAY000968,ORD00340,3,paypal,apple_pay,captured,183.28,EUR,2023/10/03 05:06,,
PAY000969,ORD00082,3,stripe,card,partially_refunded,343.52,USD,2023/05/12 11:52,2023-02-24T04:19:33,insufficient_funds
PAY000970,ORD00176,3,paypal,apple_pay,partially_refunded,30.34,EUR,2023/11/20 23:07,2023-08-27T05:47:38,
PAY000971,ORD00604,3,adyen,card,partially_refunded,255.74,USD,2023/09/27 00:14,2023-11-23T11:52:45,
PAY000972,ORD00294,2,stripe,apple_pay,captured,31.78,USD,2023/09/18 03:26,2023-03-27T12:35:33,
PAY000973,ORD00172,3,paypal,card,captured,112.71,USD,2023/12/23 12:02,2023-01-07T12:18:47,
PAY000974,ORD00443,2,paypal,apple_pay,captured,395.95,AED,2023/07/06 14:51,2023-07-31T17:04:25,
PAY000975,ORD00438,3,adyen,card,refunded,80.57,EUR,2023/10/14 21:56,2023-05-28T01:55:02,
PAY000976,ORD00740,1,STRIPE,card,partially_refunded,497.03,EUR,2023/06/24 07:27,2023-08-06T21:15:15,
PAY000977,ORD00276,2,stripe,bank_transfer,authorized,209.28,AED,2023/07/28 12:40,2023-03-30T08:58:31,
PAY000978,ORD00273,3,adyen,bank_transfer,failed,245.37,EUR,2023/12/12 21:59,2023-06-15T03:55:23,insufficient_funds
PAY000979,ORD00977,3,STRIPE,apple_pay,refunded,325.72,USD,2023/01/22 17:20,2023-04-09T21:52:42,
PAY000980,ORD00348,3,adyen,bank_transfer,partially_refunded,240.21,USD,2023/02/18 20:47,2023-10-29T08:22:12,
PAY000981,ORD00764,3,STRIPE,card,partially_refunded,178.75,EUR,2023/12/25 08:56,2023-12-21T00:43:32,insufficient_funds
PAY000982,ORD00727,1,adyen,card,captured,172.22,EUR,2023/04/23 18:17,2023-12-19T17:25:37,
PAY000983,ORD00619,3,STRIPE,bank_transfer,refunded,447.26,EUR,2023/09/10 03:20,2023-01-16T00:30:02,
PAY000984,ORD00107,2,paypal,bank_transfer,partially_refunded,428.37,USD,2023/05/20 16:30,2023-11-03T07:21:22,
PAY000985,ORD00653,2,paypal,bank_transfer,refunded,124.09,EUR,2023/11/23 18:29,2023-11-02T13:14:07,
PAY000986,ORD00352,2,stripe,apple_pay,failed,262.3,EUR,2023/10/17 18:24,2023-09-18T15:22:34,
PAY000987,ORD00765,1,STRIPE,card,captured,315.56,USD,2023/09/25 21:14,2023-03-05T07:35:40,
PAY000988,ORD00617,2,adyen,bank_transfer,refunded,459.83,EUR,2023/01/12 06:22,2023-01-05T02:29:44,
PAY000989,ORD00434,1,STRIPE,bank_transfer,partially_refunded,138.27,EUR,2023/08/15 07:00,2023-11-23T08:12:45,
PAY000990,ORD00863,2,STRIPE,apple_pay,failed,25.57,EUR,2023/01/10 07:58,,
PAY000991,ORD00609,2,STRIPE,card,authorized,73.1,AED,2023/01/19 07:55,2023-03-29T12:46:37,
PAY000992,ORD00251,3,stripe,bank_transfer,authorized,128.25,AED,2023/07/13 17:08,2023-02-05T09:16:32,
PAY000993,ORD00385,1,STRIPE,card,failed,217.91,AED,2023/01/21 17:10,2023-05-05T10:58:57,
PAY000994,ORD00562,1,stripe,bank_transfer,authorized,473.86,EUR,2023/11/14 21:59,2023-03-26T20:11:30,
PAY000995,ORD00287,1,adyen,apple_pay,refunded,20.38,AED,2023/09/12 17:46,2023-06-24T16:55:21,
PAY000996,ORD00524,2,stripe,apple_pay,refunded,189.25,EUR,2023/09/14 08:06,2023-08-30T04:05:32,
PAY000997,ORD00714,3,adyen,apple_pay,refunded,176.91,EUR,2023/08/26 12:34,2023-08-10T09:10:47,
PAY000998,ORD00377,1,adyen,apple_pay,captured,347.28,EUR,2023/02/22 01:00,2023-08-07T16:53:31,
PAY000999,ORD00085,2,stripe,apple_pay,partially_refunded,188.63,EUR,2023/12/15 13:57,2023-01-29T20:35:18,
PAY001000,ORD00640,2,STRIPE,bank_transfer,failed,74.18,AED,2023/12/15 07:34,2023-05-23T12:26:17,insufficient_funds
PAY001001,ORD00956,1,paypal,bank_transfer,partially_refunded,326.17,AED,2023/03/05 16:49,2023-10-28T22:03:04,
PAY001002,ORD00404,3,adyen,card,authorized,309.03,AED,2023/03/13 20:04,2023-02-05T22:27:17,
PAY001003,ORD00930,2,paypal,apple_pay,failed,166.64,USD,2023/11/09 04:14,2023-03-21T10:09:59,insufficient_funds
PAY001004,ORD00827,3,STRIPE,apple_pay,refunded,384.87,EUR,2023/06/29 21:36,2023-03-20T15:15:41,insufficient_funds
PAY001005,ORD00749,3,STRIPE,apple_pay,authorized,102.39,AED,2023/05/21 17:35,2023-09-23T07:54:14,
PAY001006,ORD00177,3,stripe,card,failed,440.25,EUR,2023/01/04 17:32,2023-10-14T03:19:49,
PAY001007,ORD00597,1,paypal,card,failed,325.55,USD,2023/08/12 15:32,2023-04-08T06:57:51,insufficient_funds
PAY001008,ORD00817,3,stripe,bank_transfer,authorized,187.23,AED,2023/03/05 23:43,2023-05-18T07:37:20,
PAY001009,ORD00325,3,stripe,bank_transfer,authorized,148.33,EUR,2023/08/25 00:56,2023-12-21T14:41:30,
PAY001010,ORD00140,3,STRIPE,card,failed,158.22,USD,2023/02/03 12:47,2023-08-04T00:44:51,
PAY001011,ORD00090,1,STRIPE,apple_pay,captured,138.37,AED,2023/10/03 18:10,2023-05-23T11:39:37,
PAY001012,ORD00207,1,paypal,bank_transfer,captured,447.32,EUR,2023/08/01 09:08,,
PAY001013,ORD00191,2,STRIPE,apple_pay,captured,66.83,USD,2023/02/28 12:58,2023-01-11T01:35:27,
PAY001014,ORD00635,1,STRIPE,bank_transfer,authorized,497.03,USD,2023/02/05 19:59,2023-04-23T14:59:16,
PAY001015,ORD00313,3,stripe,card,partially_refunded,267.56,AED,2023/01/20 16:55,2023-08-04T22:50:10,
PAY001016,ORD00541,3,stripe,bank_transfer,refunded,341.94,EUR,2023/11/11 09:44,2023-05-20T23:45:52,insufficient_funds
PAY001017,ORD00120,3,stripe,bank_transfer,partially_refunded,435.74,USD,2023/07/19 06:46,2023-03-01T20:07:39,insufficient_funds
PAY001018,ORD00223,1,adyen,apple_pay,partially_refunded,366.26,AED,2023/03/22 08:25,2023-02-06T13:04:38,
PAY001019,ORD00156,1,paypal,bank_transfer,refunded,249.64,EUR,2023/12/26 12:48,2023-10-04T07:53:31,
PAY001020,ORD00071,2,stripe,card,captured,348.48,AED,2023/02/05 19:45,2023-08-29T03:43:31,insufficient_funds
PAY001021,ORD00519,2,adyen,card,failed,408.44,USD,2023/02/13 12:03,2023-04-03T21:17:53,
PAY001022,ORD00801,1,stripe,card,failed,476.82,EUR,2023/08/19 01:52,2023-05-23T20:53:19,
PAY001023,ORD00982,2,stripe,apple_pay,partially_refunded,242.63,EUR,2023/05/14 23:05,2023-01-23T12:53:29,
PAY001024,ORD00508,2,adyen,bank_transfer,captured,185.47,AED,2023/06/28 08:20,2023-03-01T00:57:53,
PAY001025,ORD00846,2,STRIPE,card,refunded,22.79,USD,2023/09/15 03:33,2023-07-13T04:41:32,
PAY001026,ORD00516,3,stripe,card,authorized,164.57,AED,2023/10/21 05:30,2023-06-20T16:21:57,
PAY001027,ORD00995,1,STRIPE,bank_transfer,partially_refunded,195.77,USD,2023/01/24 11:13,2023-06-14T20:51:53,
PAY001028,ORD00473,1,stripe,apple_pay,partially_refunded,307.69,EUR,2023/12/21 23:04,2023-08-20T22:16:10,
PAY001029,ORD00992,2,paypal,bank_transfer,partially_refunded,130.33,AED,2023/02/23 04:13,2023-10-25T10:24:23,
PAY001030,ORD00707,2,stripe,card,refunded,62.97,AED,2023/05/04 14:32,2023-07-23T01:55:14,
PAY001031,ORD00801,1,paypal,card,failed,331.42,AED,2023/06/13 10:39,2023-03-18T20:34:06,
PAY001032,ORD00222,2,STRIPE,card,refunded,175.45,AED,2023/10/30 06:25,2023-07-10T15:42:25,
PAY001033,ORD00903,3,STRIPE,bank_transfer,captured,129.27,EUR,2023/08/21 22:20,2023-10-12T08:40:37,insufficient_funds
PAY001034,ORD00592,2,STRIPE,card,partially_refunded,426.95,EUR,2023/12/21 16:53,,
PAY001035,ORD00710,1,adyen,bank_transfer,failed,373.92,EUR,2023/05/03 20:44,2023-12-04T23:28:27,insufficient_funds
PAY001036,ORD00636,1,paypal,card,captured,460.48,AED,2023/12/01 17:46,2023-03-06T02:46:47,
PAY001037,ORD00241,2,paypal,bank_transfer,partially_refunded,455.35,AED,2023/10/03 21:43,2023-07-09T22:10:28,insufficient_funds
PAY001038,ORD00900,3,STRIPE,card,captured,270.63,USD,2023/04/11 05:38,2023-09-27T20:32:10,
PAY001039,ORD00262,2,adyen,bank_transfer,failed,212.51,EUR,2023/07/20 21:13,2023-06-17T06:40:19,
PAY001040,ORD00967,3,adyen,card,refunded,123.14,USD,2023/02/20 14:11,2023-01-15T23:41:43,
PAY001041,ORD00109,2,adyen,apple_pay,captured,291.79,EUR,2023/06/05 04:52,2023-01-15T11:48:50,insufficient_funds
PAY001042,ORD00367,3,adyen,card,partially_refunded,60.68,AED,2023/10/29 11:12,2023-04-15T14:34:05,
PAY001043,ORD00082,2,paypal,card,partially_refunded,65.24,EUR,2023/10/04 06:09,2023-03-25T04:15:50,
PAY001044,ORD00914,1,stripe,apple_pay,partially_refunded,196.79,USD,2023/04/30 04:39,2023-05-31T04:24:09,
PAY001045,ORD00881,1,paypal,card,authorized,263.03,USD,2023/06/05 05:10,2023-10-18T16:40:20,
PAY001046,ORD00802,2,adyen,apple_pay,failed,195.75,EUR,2023/12/20 07:38,2023-04-11T06:38:21,insufficient_funds
PAY001047,ORD00408,3,STRIPE,apple_pay,partially_refunded,379.0,USD,2023/07/14 02:46,2023-06-25T13:39:47,insufficient_funds
PAY001048,ORD00274,1,STRIPE,apple_pay,failed,319.62,EUR,2023/04/20 01:20,2023-05-12T06:02:20,
PAY001049,ORD00363,3,paypal,apple_pay,authorized,14.34,USD,2023/11/27 14:00,2023-02-03T11:45:00,insufficient_funds
PAY001050,ORD00979,2,STRIPE,card,refunded,389.96,USD,2023/07/22 23:32,2023-05-27T04:22:11,
PAY001051,ORD00483,2,STRIPE,bank_transfer,authorized,329.3,AED,2023/10/25 11:11,2023-06-22T19:53:38,
PAY001052,ORD00823,1,paypal,bank_transfer,captured,272.19,AED,2023/11/02 07:00,2023-12-06T17:17:54,insufficient_funds
PAY001053,ORD00595,2,paypal,card,partially_refunded,104.9,USD,2023/10/31 06:26,2023-10-06T02:52:15,
PAY001054,ORD00088,2,adyen,card,partially_refunded,65.62,USD,2023/06/09 22:50,2023-11-09T01:25:31,
PAY001055,ORD00266,1,STRIPE,apple_pay,partially_refunded,317.9,AED,2023/04/16 15:19,2023-03-15T07:55:28,
PAY001056,ORD00985,2,paypal,card,authorized,348.6,USD,2023/11/11 18:08,,
PAY001057,ORD00585,2,adyen,bank_transfer,authorized,159.39,USD,2023/08/19 15:42,2023-05-19T00:33:47,
PAY001058,ORD00628,3,paypal,apple_pay,partially_refunded,171.36,USD,2023/11/21 09:37,2023-02-02T20:00:09,
PAY001059,ORD00770,3,paypal,bank_transfer,failed,423.92,USD,2023/07/04 08:03,2023-05-14T03:04:49,insufficient_funds
PAY001060,ORD00008,1,stripe,apple_pay,authorized,327.7,EUR,2023/03/21 11:52,2023-04-16T04:59:26,
PAY001061,ORD00594,3,adyen,bank_transfer,failed,296.69,USD,2023/05/02 13:47,2023-09-19T19:36:25,insufficient_funds
PAY001062,ORD00420,3,STRIPE,bank_transfer,captured,413.42,EUR,2023/04/19 03:47,2023-12-20T04:39:31,
PAY001063,ORD00621,2,stripe,bank_transfer,authorized,35.98,EUR,2023/01/05 22:55,2023-06-30T15:15:48,
PAY001064,ORD00969,1,STRIPE,bank_transfer,partially_refunded,149.1,AED,2023/05/12 04:54,2023-06-24T04:03:29,
PAY001065,ORD00077,3,STRIPE,card,failed,438.24,AED,2023/04/28 04:22,2023-08-06T06:19:58,
PAY001066,ORD00716,2,STRIPE,bank_transfer,captured,163.56,EUR,2023/10/28 12:58,2023-02-28T03:47:11,
PAY001067,ORD00909,3,STRIPE,bank_transfer,captured,246.86,AED,2023/07/27 17:23,2023-11-11T10:44:40,
PAY001068,ORD00368,2,paypal,bank_transfer,partially_refunded,71.1,USD,2023/01/19 17:58,2023-12-23T15:12:48,insufficient_funds
PAY001069,ORD00907,2,paypal,apple_pay,refunded,475.79,EUR,2023/02/07 05:26,2023-11-18T12:56:53,insufficient_funds
PAY001070,ORD00531,3,STRIPE,bank_transfer,authorized,419.54,EUR,2023/01/15 13:42,2023-09-20T04:43:17,
PAY001071,ORD00810,3,adyen,card,authorized,248.94,AED,2023/02/16 22:08,2023-02-15T01:08:17,
PAY001072,ORD00123,1,adyen,apple_pay,failed,134.74,AED,2023/09/10 07:02,2023-02-01T17:44:25,
PAY001073,ORD00597,3,STRIPE,card,partially_refunded,234.16,EUR,2023/03/08 23:27,2023-10-12T01:38:59,
PAY001074,ORD00895,2,STRIPE,bank_transfer,partially_refunded,459.45,AED,2023/10/25 05:59,2023-05-11T16:14:19,
PAY001075,ORD00190,1,paypal,bank_transfer,refunded,485.54,AED,2023/09/20 00:34,2023-11-22T18:01:05,
PAY001076,ORD00508,2,stripe,card,refunded,284.56,USD,2023/09/03 15:32,2023-02-27T02:26:01,
PAY001077,ORD00177,2,stripe,card,authorized,377.97,AED,2023/10/27 09:15,2023-08-04T12:17:46,
PAY001078,ORD00564,1,STRIPE,apple_pay,refunded,290.16,AED,2023/01/24 10:59,,
PAY001079,ORD00682,2,paypal,bank_transfer,authorized,82.72,EUR,2023/05/21 00:54,2023-12-20T15:04:35,
PAY001080,ORD00209,3,STRIPE,bank_transfer,failed,235.09,EUR,2023/04/30 09:32,2023-06-06T07:40:29,
PAY001081,ORD00685,3,STRIPE,card,authorized,416.26,USD,2023/09/23 04:46,2023-10-17T08:07:28,
PAY001082,ORD00852,3,stripe,apple_pay,authorized,407.26,EUR,2023/07/22 00:29,2023-10-29T15:28:52,insufficient_funds
PAY001083,ORD00647,3,paypal,bank_transfer,refunded,378.22,AED,2023/03/29 07:15,2023-03-05T18:39:14,insufficient_funds
PAY001084,ORD00820,3,stripe,bank_transfer,partially_refunded,124.94,AED,2023/04/16 08:53,2023-08-19T15:14:57,insufficient_funds
PAY001085,ORD00712,3,paypal,apple_pay,failed,275.0,EUR,2023/12/29 16:17,2023-09-23T16:24:40,insufficient_funds
PAY001086,ORD00420,2,stripe,apple_pay,failed,339.87,EUR,2023/11/12 09:04,2023-05-13T03:57:16,
PAY001087,ORD00453,1,paypal,apple_pay,refunded,186.62,EUR,2023/02/04 21:06,2023-10-28T08:44:31,
PAY001088,ORD00165,3,stripe,apple_pay,partially_refunded,143.01,EUR,2023/08/13 05:42,2023-05-16T22:28:09,insufficient_funds
PAY001089,ORD00942,1,STRIPE,apple_pay,failed,384.71,USD,2023/01/24 16:39,2023-03-14T04:44:16,
PAY001090,ORD00184,2,STRIPE,card,captured,71.25,AED,2023/06/01 01:11,2023-09-15T14:25:27,
PAY001091,ORD00262,2,STRIPE,apple_pay,refunded,119.11,USD,2023/08/26 14:16,2023-12-20T14:39:57,
PAY001092,ORD00034,2,adyen,card,refunded,121.28,USD,2023/06/18 00:52,2023-07-19T23:35:34,
PAY001093,ORD00663,1,adyen,apple_pay,refunded,374.87,EUR,2023/02/17 10:43,2023-02-18T14:25:48,
PAY001094,ORD00572,1,paypal,bank_transfer,partially_refunded,300.84,USD,2023/01/25 00:28,2023-10-07T16:01:20,
PAY001095,ORD00861,1,paypal,bank_transfer,refunded,304.23,USD,2023/03/17 09:21,2023-02-22T19:38:23,
PAY001096,ORD00237,1,adyen,card,captured,271.07,EUR,2023/09/28 17:55,2023-06-05T10:34:15,insufficient_funds
PAY001097,ORD00970,3,STRIPE,apple_pay,captured,448.65,USD,2023/07/13 03:06,2023-09-19T19:42:51,insufficient_funds
PAY001098,ORD00346,3,STRIPE,card,authorized,124.21,USD,2023/10/06 15:13,2023-07-03T03:01:32,
PAY001099,ORD00751,3,stripe,card,partially_refunded,349.53,EUR,2023/02/25 08:53,2023-09-12T08:51:22,
PAY001100,ORD00959,1,STRIPE,bank_transfer,refunded,15.46,USD,2023/03/16 05:03,,
PAY001101,ORD00780,1,stripe,bank_transfer,partially_refunded,444.75,AED,2023/03/23 18:23,2023-07-27T03:25:00,
PAY001102,ORD00409,3,stripe,card,failed,326.38,AED,2023/09/01 02:09,2023-12-25T00:55:19,insufficient_funds
PAY001103,ORD00476,1,paypal,card,partially_refunded,266.64,AED,2023/09/07 05:14,2023-09-01T05:32:03,
PAY001104,ORD00958,3,stripe,apple_pay,refunded,289.97,EUR,2023/07/29 20:27,2023-01-07T10:22:25,
PAY001105,ORD00669,3,paypal,apple_pay,failed,423.63,EUR,2023/04/30 06:58,2023-04-28T11:03:16,
PAY001106,ORD00708,1,stripe,apple_pay,refunded,336.19,AED,2023/11/04 09:47,2023-03-28T09:27:27,
PAY001107,ORD00685,1,paypal,apple_pay,authorized,168.37,AED,2023/02/26 11:52,2023-09-02T08:55:56,
PAY001108,ORD00203,3,paypal,bank_transfer,partially_refunded,187.7,USD,2023/04/13 04:01,2023-10-09T21:12:16,
PAY001109,ORD00539,3,STRIPE,bank_transfer,partially_refunded,28.63,AED,2023/06/27 09:49,2023-08-27T07:15:06,
PAY001110,ORD00480,3,STRIPE,bank_transfer,captured,49.35,EUR,2023/01/09 21:02,2023-04-03T10:31:50,insufficient_funds
PAY001111,ORD00609,3,adyen,bank_transfer,refunded,482.34,EUR,2023/10/30 16:19,2023-02-01T08:09:08,
PAY001112,ORD00745,1,STRIPE,apple_pay,authorized,204.1,EUR,2023/12/07 13:46,2023-12-20T23:53:03,
PAY001113,ORD00537,2,stripe,apple_pay,refunded,119.35,EUR,2023/07/11 22:23,2023-06-12T03:51:30,
PAY001114,ORD00892,2,paypal,card,captured,284.16,EUR,2023/10/09 05:39,2023-08-28T02:09:37,insufficient_funds
PAY001115,ORD00749,1,STRIPE,bank_transfer,failed,100.75,USD,2023/11/29 15:18,2023-07-02T09:56:49,
PAY001116,ORD00157,1,adyen,apple_pay,partially_refunded,382.09,USD,2023/12/19 10:55,2023-09-20T22:08:25,
PAY001117,ORD00211,3,paypal,card,partially_refunded,305.82,AED,2023/05/11 19:21,2023-12-23T02:37:45,
PAY001118,ORD00008,1,adyen,apple_pay,failed,213.23,EUR,2023/10/30 09:57,2023-09-15T07:09:26,
PAY001119,ORD00204,1,paypal,card,partially_refunded,250.39,USD,2023/01/21 19:21,2023-02-28T02:31:54,
PAY001120,ORD00094,1,STRIPE,bank_transfer,refunded,470.61,EUR,2023/09/18 18:39,2023-05-27T00:58:33,
PAY001121,ORD00761,1,adyen,bank_transfer,refunded,331.84,EUR,2023/03/21 13:41,2023-10-07T13:10:31,
PAY001122,ORD00191,1,STRIPE,apple_pay,partially_refunded,231.49,AED,2023/03/25 01:00,,
PAY001123,ORD00067,2,paypal,card,authorized,294.33,USD,2023/08/23 06:18,2023-01-05T00:42:58,
PAY001124,ORD00532,2,paypal,bank_transfer,authorized,376.42,USD,2023/11/30 13:08,2023-10-17T16:08:58,insufficient_funds
PAY001125,ORD00317,2,paypal,bank_transfer,partially_refunded,317.7,USD,2023/09/16 01:20,2023-07-02T03:39:47,
PAY001126,ORD00629,2,adyen,card,refunded,495.94,USD,2023/11/02 14:21,2023-11-13T22:30:55,
PAY001127,ORD00024,3,STRIPE,apple_pay,authorized,460.04,EUR,2023/12/22 11:08,2023-10-27T11:45:56,
PAY001128,ORD00678,2,stripe,card,failed,181.53,EUR,2023/11/13 08:42,2023-04-06T21:30:21,
PAY001129,ORD00429,2,adyen,apple_pay,refunded,398.46,AED,2023/04/01 19:15,2023-07-29T13:04:52,
PAY001130,ORD00563,1,adyen,card,partially_refunded,472.26,USD,2023/09/14 00:00,2023-05-09T20:10:51,
PAY001131,ORD00354,1,STRIPE,apple_pay,partially_refunded,401.44,EUR,2023/10/15 10:41,2023-06-24T12:20:17,
PAY001132,ORD00608,3,STRIPE,apple_pay,failed,130.3,EUR,2023/05/18 18:36,2023-01-17T20:28:50,
PAY001133,ORD00413,3,adyen,bank_transfer,captured,256.65,EUR,2023/03/03 06:16,2023-10-18T01:40:21,
PAY001134,ORD00154,1,stripe,bank_transfer,partially_refunded,326.01,AED,2023/06/01 10:27,2023-04-19T21:41:33,
PAY001135,ORD00623,3,STRIPE,apple_pay,captured,156.1,USD,2023/05/20 03:51,2023-04-08T12:45:02,
PAY001136,ORD00610,2,STRIPE,card,captured,411.92,AED,2023/05/19 03:04,2023-06-01T00:35:09,insufficient_funds
PAY001137,ORD00241,3,paypal,card,authorized,265.35,USD,2023/03/23 09:23,2023-05-09T04:55:04,
PAY001138,ORD00430,3,adyen,apple_pay,refunded,10.34,EUR,2023/08/17 03:00,2023-11-08T14:43:57,insufficient_funds
PAY001139,ORD00489,2,adyen,apple_pay,failed,235.18,AED,2023/12/21 23:09,2023-08-15T08:27:08,insufficient_funds
PAY001140,ORD00760,1,paypal,card,captured,96.94,EUR,2023/01/18 04:43,2023-10-21T00:59:50,
