order_item_id,order_id,product_sku,product_name,quantity,unit_price,line_discount
ITEM001694,ORD00555,SKU253,Product 40,-1,103.63,14.37
ITEM001695,ORD00158,SKU957,Product 9,3,105.64,3.92
ITEM001696,ORD00768,SKU139,Product 42,3,137.9,0.01
ITEM001697,ORD00659,SKU290,Product 44,2,76.89,13.91
ITEM001698,ORD00905,SKU130,Product 43,3,152.34,7.8
ITEM001699,ORD00746,SKU734,Product 22,-1,115.99,0.61
ITEM001700,ORD00128,SKU271,Product 18,2,156.78,6.85
ITEM001701,ORD00384,SKU374,Product 17,2,187.18,7.86
ITEM001702,ORD00608,SKU503,Product 13,2,73.84,16.3
ITEM001703,ORD00302,SKU290,Product 41,2,128.62,
ITEM001704,ORD00137,SKU799,Product 35,3,158.96,16.61
ITEM001705,ORD00228,SKU987,Product 13,1,71.34,3.29
ITEM001706,ORD00082,SKU800,Product 44,3,41.39,15.23
ITEM001707,ORD00740,SKU594,Product 12,3,80.87,19.37
ITEM001708,ORD00176,SKU513,Product 38,2,174.33,4.45
ITEM001709,ORD00543,SKU722,Product 44,3,24.93,17.21
ITEM001710,ORD00963,SKU616,Product 7,-1,77.0,0.51
ITEM001711,ORD00662,SKU601,Product 34,3,191.47,18.99
ITEM001712,ORD00573,SKU432,Product 2,3,152.42,15.46
ITEM001713,ORD00295,SKU944,Product 17,2,6.48,6.13
ITEM001714,ORD00639,SKU222,Product 44,1,185.63,2.26
ITEM001715,ORD00493,SKU713,Product 31,2,14.14,10.43
ITEM001716,ORD00722,SKU441,Product 38,2,57.48,
ITEM001717,ORD00039,SKU188,Product 24,2,81.93,1.76
ITEM001718,ORD00301,SKU564,Product 7,3,166.38,4.05
ITEM001719,ORD00222,SKU846,Product 12,3,125.78,4.29
ITEM001720,ORD00430,,Product 31,1,51.44,8.53
ITEM001721,ORD00872,SKU424,Product 3,1,192.16,5.32
ITEM001722,ORD00867,SKU253,Product 45,1,60.28,15.4
ITEM001723,ORD00090,SKU136,Product 50,3,39.58,7.66
ITEM001724,ORD00542,SKU224,Product 45,-1,114.49,12.1
ITEM001725,ORD00855,SKU234,Product 49,-1,6.31,7.22
ITEM001726,ORD00241,SKU964,Product 33,3,83.43,17.8
ITEM001727,ORD00958,SKU438,Product 36,-1,86.14,19.11
ITEM001728,ORD00885,SKU891,Product 38,-1,159.5,9.0
ITEM001729,ORD00453,SKU386,Product 20,2,31.95,
ITEM001730,ORD00724,SKU445,Product 33,3,196.72,17.86
ITEM001731,ORD00287,SKU654,Product 41,3,147.91,8.44
ITEM001732,ORD00373,SKU915,Product 21,3,39.67,2.58
ITEM001733,ORD00981,SKU729,Product 8,1,163.42,8.56
ITEM001734,ORD00341,SKU126,Product 9,1,177.09,0.86
ITEM001735,ORD00821,SKU414,Product 24,2,119.33,17.57
ITEM001736,ORD00075,SKU342,Product 9,1,160.87,17.37
ITEM001737,ORD00071,SKU313,Product 1,3,71.29,0.68
ITEM001738,ORD00209,SKU748,Product 41,-1,113.33,3.64
ITEM001739,ORD00103,SKU390,Product 20,3,170.97,10.5
ITEM001740,ORD00393,SKU495,Product 38,-1,33.09,19.26
ITEM001741,ORD00707,SKU327,Product 28,-1,180.28,15.78
ITEM001742,ORD00737,SKU399,Product 42,-1,34.19,
ITEM001743,ORD00007,SKU232,Product 24,2,184.25,5.76
ITEM001744,ORD00973,SKU171,Product 34,2,162.05,3.46
ITEM001745,ORD00557,SKU927,Product 7,2,42.13,1.26
ITEM001746,ORD00205,SKU721,Product 10,1,127.25,12.48
ITEM001747,ORD00061,SKU486,Product 48,1,177.67,10.39
ITEM001748,ORD00426,SKU368,Product 32,2,44.77,11.05
ITEM001749,ORD00354,SKU124,Product 35,2,154.55,8.08
ITEM001750,ORD00724,SKU189,Product 43,-1,39.5,3.61
ITEM001751,ORD00359,SKU591,Product 30,3,55.77,19.47
ITEM001752,ORD00576,SKU742,Product 18,-1,31.45,3.1
ITEM001753,ORD00585,SKU133,Product 21,2,125.63,10.22
ITEM001754,ORD00795,SKU975,Product 43,-1,79.57,13.15
ITEM001755,ORD00247,SKU847,Product 7,-1,15.35,
ITEM001756,ORD00890,SKU286,Product 46,-1,192.27,12.91
ITEM001757,ORD00180,SKU164,Product 30,2,43.67,15.74
ITEM001758,ORD00746,SKU322,Product 37,2,191.55,18.52
ITEM001759,ORD00334,SKU286,Product 12,2,117.45,11.34
ITEM001760,ORD00630,,Product 14,-1,176.9,19.11
ITEM001761,ORD00751,SKU537,Product 21,1,129.87,4.73
ITEM001762,ORD00564,SKU247,Product 16,2,68.39,7.27
ITEM001763,ORD00988,SKU350,Product 37,2,67.44,18.79
ITEM001764,ORD00274,SKU527,Product 8,-1,146.33,9.26
ITEM001765,ORD00762,SKU604,Product 15,2,162.61,5.8
ITEM001766,ORD00965,SKU120,Product 37,3,55.9,5.08
ITEM001767,ORD00831,SKU893,Product 32,1,40.19,8.94
ITEM001768,ORD00845,SKU968,Product 38,-1,5.52,
ITEM001769,ORD00585,SKU278,Product 29,1,36.61,6.62
ITEM001770,ORD00683,SKU710,Product 30,-1,145.16,4.28
ITEM001771,ORD00725,SKU937,Product 21,2,118.02,11.17
ITEM001772,ORD00937,SKU631,Product 16,2,34.1,16.25
ITEM001773,ORD00771,SKU200,Product 9,3,82.44,15.81
ITEM001774,ORD00884,SKU155,Product 36,2,38.79,17.67
ITEM001775,ORD00272,SKU879,Product 36,-1,123.28,18.79
ITEM001776,ORD00907,SKU576,Product 34,-1,73.12,4.21
ITEM001777,ORD00758,SKU839,Product 46,3,135.13,7.15
ITEM001778,ORD00243,SKU752,Product 35,-1,185.24,15.97
ITEM001779,ORD00945,SKU868,Product 50,1,44.39,5.56
ITEM001780,ORD00310,SKU341,Product 25,1,163.86,17.1
ITEM001781,ORD00588,SKU428,Product 8,-1,17.95,
ITEM001782,ORD00856,SKU992,Product 11,2,175.04,11.41
ITEM001783,ORD00951,SKU988,Product 6,1,156.89,12.86
ITEM001784,ORD00172,SKU897,Product 47,3,134.48,1.85
ITEM001785,ORD00204,SKU589,Product 18,2,16.05,16.46
ITEM001786,ORD00934,SKU105,Product 37,-1,198.47,1.65
ITEM001787,ORD00704,SKU707,Product 32,1,123.7,2.3
ITEM001788,ORD00408,SKU149,Product 41,2,147.69,2.31
ITEM001789,ORD00162,SKU220,Product 44,-1,84.97,15.05
ITEM001790,ORD00143,SKU154,Product 8,1,27.61,7.65
ITEM001791,ORD00108,SKU232,Product 12,1,28.59,14.43
ITEM001792,ORD00458,SKU239,Product 47,3,134.03,18.51
ITEM001793,ORD00779,SKU548,Product 16,2,185.47,14.94
ITEM001794,ORD00220,SKU137,Product 19,2,89.13,
ITEM001795,ORD00346,SKU313,Product 35,1,133.77,9.11
ITEM001796,ORD00898,SKU781,Product 20,1,34.18,15.7
ITEM001797,ORD00181,SKU202,Product 6,3,9.43,11.17
ITEM001798,ORD00405,SKU740,Product 34,2,184.78,17.2
ITEM001799,ORD00591,SKU780,Product 21,2,34.27,5.73
ITEM001800,ORD00132,,Product 2,2,141.62,7.33
ITEM001801,ORD00991,SKU458,Product 47,-1,168.73,1.32
ITEM001802,ORD00760,SKU853,Product 42,1,162.05,4.29
ITEM001803,ORD00683,SKU682,Product 39,3,30.0,13.89
ITEM001804,ORD00509,SKU943,Product 2,1,49.63,9.07
ITEM001805,ORD00146,SKU382,Product 13,-1,187.36,10.99
ITEM001806,ORD00553,SKU475,Product 25,3,153.7,2.61
ITEM001807,ORD00867,SKU127,Product 17,1,178.18,
ITEM001808,ORD00798,SKU259,Product 2,2,198.07,18.6
ITEM001809,ORD00433,SKU226,Product 24,2,98.47,11.15
ITEM001810,ORD00285,SKU161,Product 11,1,91.41,14.43
ITEM001811,ORD00088,SKU541,Product 28,1,85.41,2.6
ITEM001812,ORD00881,SKU388,Product 34,1,71.77,5.22
ITEM001813,ORD00885,SKU262,Product 44,1,48.26,14.21
ITEM001814,ORD00293,SKU133,Product 16,1,29.32,12.32
ITEM001815,ORD00930,SKU515,Product 32,-1,76.87,17.86
ITEM001816,ORD00316,SKU737,Product 5,3,91.35,13.54
ITEM001817,ORD00357,SKU480,Product 19,-1,169.48,18.92
ITEM001818,ORD00258,SKU591,Product 7,2,168.17,5.02
ITEM001819,ORD00445,SKU102,Product 8,1,113.21,15.38
ITEM001820,ORD00817,SKU902,Product 33,1,12.55,
ITEM001821,ORD00028,SKU925,Product 48,-1,113.0,2.01
ITEM001822,ORD00409,SKU382,Product 49,1,100.35,8.48
ITEM001823,ORD00044,SKU657,Product 1,1,163.41,13.4
ITEM001824,ORD00459,SKU209,Product 10,1,174.34,2.16
ITEM001825,ORD00351,SKU821,Product 4,-1,21.46,10.17
ITEM001826,ORD00419,SKU563,Product 7,2,15.51,14.25
ITEM001827,ORD00341,SKU181,Product 4,3,75.42,10.61
ITEM001828,ORD00283,SKU603,Product 20,2,161.2,3.5
ITEM001829,ORD00721,SKU301,Product 2,1,115.2,3.63
ITEM001830,ORD00545,SKU980,Product 34,3,92.13,14.07
ITEM001831,ORD00611,SKU359,Product 32,1,44.89,11.23
ITEM001832,ORD00342,SKU303,Product 43,2,123.36,3.13
ITEM001833,ORD00830,SKU550,Product 17,-1,178.48,
ITEM001834,ORD00448,SKU942,Product 10,1,73.88,1.28
ITEM001835,ORD00247,SKU950,Product 9,-1,8.7,1.15
ITEM001836,ORD00273,SKU512,Product 27,-1,24.53,19.3
ITEM001837,ORD00642,SKU703,Product 2,1,160.05,1.01
ITEM001838,ORD00603,SKU597,Product 43,-1,29.24,5.05
ITEM001839,ORD00021,SKU866,Product 42,3,119.19,10.88
ITEM001840,ORD00965,,Product 36,1,165.01,11.26
ITEM001841,ORD00717,SKU978,Product 46,3,116.96,6.3
ITEM001842,ORD00684,SKU824,Product 5,3,157.97,0.85
ITEM001843,ORD00626,SKU723,Product 33,1,162.53,5.95
ITEM001844,ORD00851,SKU712,Product 32,-1,157.75,10.58
ITEM001845,ORD00505,SKU754,Product 15,1,43.74,11.81
ITEM001846,ORD00702,SKU223,Product 27,-1,122.58,
ITEM001847,ORD00768,SKU399,Product 7,-1,182.07,19.11
ITEM001848,ORD00153,SKU321,Product 32,3,190.75,9.7
ITEM001849,ORD00585,SKU372,Product 16,2,167.03,15.24
ITEM001850,ORD00448,SKU287,Product 14,3,118.66,18.24
ITEM001851,ORD00626,SKU556,Product 1,1,143.74,18.22
ITEM001852,ORD00170,SKU541,Product 43,2,10.13,9.35
ITEM001853,ORD00528,SKU571,Product 35,2,25.61,8.21
ITEM001854,ORD00862,SKU262,Product 43,1,128.01,13.21
ITEM001855,ORD00266,SKU197,Product 35,1,50.87,13.69
ITEM001856,ORD00769,SKU729,Product 37,-1,180.66,17.95
ITEM001857,ORD00086,SKU555,Product 2,3,185.92,10.16
ITEM001858,ORD00835,SKU940,Product 5,-1,179.36,6.08
ITEM001859,ORD00142,SKU264,Product 49,1,93.0,
ITEM001860,ORD00902,SKU464,Product 34,2,116.36,8.81
ITEM001861,ORD00520,SKU482,Product 29,1,110.12,1.23
ITEM001862,ORD00027,SKU365,Product 35,1,86.66,6.4
ITEM001863,ORD00683,SKU195,Product 12,2,79.15,1.7
ITEM001864,ORD00610,SKU512,Product 6,1,187.16,10.22
ITEM001865,ORD00512,SKU790,Product 38,3,159.34,12.0
ITEM001866,ORD00434,SKU673,Product 33,2,95.36,15.04
ITEM001867,ORD00593,SKU786,Product 31,1,57.09,11.78
ITEM001868,ORD00235,SKU830,Product 8,3,181.42,1.77
ITEM001869,ORD00595,SKU533,Product 8,3,88.29,9.89
ITEM001870,ORD00566,SKU757,Product 16,2,100.06,13.48
ITEM001871,ORD00828,SKU807,Product 36,2,69.99,7.55
ITEM001872,ORD00110,SKU897,Product 30,-1,40.44,
ITEM001873,ORD00656,SKU146,Product 39,-1,141.89,5.66
ITEM001874,ORD00625,SKU485,Product 25,2,145.47,18.71
ITEM001875,ORD00440,SKU126,Product 18,-1,104.78,3.03
ITEM001876,ORD00455,SKU111,Product 10,3,24.93,2.85
ITEM001877,ORD00956,SKU464,Product 38,2,165.98,8.13
ITEM001878,ORD00556,SKU659,Product 9,1,102.99,11.48
ITEM001879,ORD00809,SKU897,Product 15,3,109.25,10.65
ITEM001880,ORD00514,,Product 15,1,176.67,2.75
ITEM001881,ORD00265,SKU504,Product 31,2,198.17,15.06
ITEM001882,ORD00456,SKU716,Product 37,1,87.86,12.46
ITEM001883,ORD00065,SKU191,Product 20,1,46.82,16.59
ITEM001884,ORD00601,SKU874,Product 47,2,74.76,15.11
ITEM001885,ORD00615,SKU755,Product 11,2,144.37,
ITEM001886,ORD00111,SKU338,Product 14,-1,145.34,17.89
ITEM001887,ORD00350,SKU291,Product 16,1,184.08,6.42
ITEM001888,ORD00524,SKU196,Product 26,3,157.05,14.01
ITEM001889,ORD00932,SKU269,Product 24,3,151.34,9.91
ITEM001890,ORD00269,SKU227,Product 40,1,88.64,13.01
ITEM001891,ORD00894,SKU297,Product 45,3,58.35,15.75
ITEM001892,ORD00427,SKU511,Product 5,-1,152.34,9.68
ITEM001893,ORD00934,SKU865,Product 5,2,141.54,11.89
ITEM001894,ORD00587,SKU871,Product 35,1,111.61,19.13
ITEM001895,ORD00747,SKU102,Product 26,-1,167.5,2.91
ITEM001896,ORD00279,SKU181,Product 29,3,85.67,16.96
ITEM001897,ORD00108,SKU906,Product 15,3,126.4,18.38
ITEM001898,ORD00642,SKU485,Product 17,-1,125.21,
ITEM001899,ORD00552,SKU732,Product 16,-1,140.81,10.99
ITEM001900,ORD00320,SKU618,Product 25,3,139.29,17.33
ITEM001901,ORD00336,SKU448,Product 38,3,195.88,16.07
ITEM001902,ORD00051,SKU213,Product 8,2,145.86,13.59
ITEM001903,ORD00060,SKU965,Product 44,-1,198.96,4.93
ITEM001904,ORD00952,SKU490,Product 45,1,73.5,1.41
ITEM001905,ORD00081,SKU532,Product 44,1,49.28,11.92
ITEM001906,ORD00771,SKU889,Product 36,-1,45.39,6.29
ITEM001907,ORD00421,SKU826,Product 42,2,24.5,11.59
ITEM001908,ORD00336,SKU481,Product 39,1,78.9,0.15
ITEM001909,ORD00026,SKU708,Product 42,3,162.36,5.97
ITEM001910,ORD00995,SKU694,Product 17,2,14.16,18.41
ITEM001911,ORD00385,SKU798,Product 18,-1,89.11,
ITEM001912,ORD00421,SKU151,Product 21,-1,56.12,0.29
ITEM001913,ORD00810,SKU418,Product 21,-1,173.71,9.8
ITEM001914,ORD00454,SKU448,Product 35,1,116.39,15.65
ITEM001915,ORD00316,SKU886,Product 21,2,42.5,10.13
ITEM001916,ORD00624,SKU129,Product 28,2,52.29,15.64
ITEM001917,ORD00265,SKU918,Product 26,-1,157.74,17.09
ITEM001918,ORD00189,SKU888,Product 27,3,141.62,1.08
ITEM001919,ORD00407,SKU747,Product 22,3,49.64,1.07
ITEM001920,ORD00712,,Product 44,-1,36.25,3.73
ITEM001921,ORD00180,SKU255,Product 19,2,192.84,15.96
ITEM001922,ORD00439,SKU589,Product 45,-1,65.57,2.69
ITEM001923,ORD00324,SKU727,Product 5,-1,10.41,1.58
ITEM001924,ORD00288,SKU826,Product 7,1,77.64,
ITEM001925,ORD00996,SKU972,Product 33,3,109.01,10.34
ITEM001926,ORD00398,SKU161,Product 1,1,26.13,11.78
ITEM001927,ORD00406,SKU592,Product 46,-1,198.37,2.56
ITEM001928,ORD00896,SKU181,Product 12,3,91.6,15.71
ITEM001929,ORD00014,SKU921,Product 18,-1,31.31,14.37
ITEM001930,ORD00812,SKU369,Product 11,-1,19.85,14.61
ITEM001931,ORD00942,SKU268,Product 4,2,108.11,4.58
ITEM001932,ORD00778,SKU590,Product 22,2,88.87,13.93
ITEM001933,ORD00748,SKU495,Product 49,1,94.93,7.01
ITEM001934,ORD00839,SKU750,Product 11,3,196.76,18.96
ITEM001935,ORD00180,SKU417,Product 9,1,135.99,13.89
ITEM001936,ORD00239,SKU615,Product 21,3,75.6,15.05
ITEM001937,ORD00973,SKU374,Product 4,1,136.79,
ITEM001938,ORD00440,SKU360,Product 20,3,60.62,9.34
ITEM001939,ORD00758,SKU249,Product 13,1,26.72,18.89
ITEM001940,ORD00158,SKU830,Product 29,3,155.1,12.3
ITEM001941,ORD00755,SKU848,Product 32,1,92.9,18.02
ITEM001942,ORD00408,SKU882,Product 14,2,134.58,12.9
ITEM001943,ORD00695,SKU860,Product 11,-1,38.1,3.83
ITEM001944,ORD00853,SKU668,Product 35,-1,138.59,16.39
ITEM001945,ORD00920,SKU586,Product 23,1,132.74,1.22
ITEM001946,ORD00868,SKU168,Product 39,-1,192.65,16.53
ITEM001947,ORD00262,SKU436,Product 46,2,11.47,12.18
ITEM001948,ORD00812,SKU335,Product 21,2,57.02,17.88
ITEM001949,ORD00339,SKU968,Product 15,3,7.3,17.16
ITEM001950,ORD00884,SKU816,Product 41,1,105.37,
ITEM001951,ORD00733,SKU993,Product 26,-1,97.46,5.73
ITEM001952,ORD00927,SKU168,Product 28,3,197.84,5.58
ITEM001953,ORD00261,SKU786,Product 24,3,56.07,1.07
ITEM001954,ORD00545,SKU315,Product 35,3,139.24,9.5
ITEM001955,ORD00635,SKU322,Product 29,1,8.04,13.72
ITEM001956,ORD00774,SKU919,Product 47,3,51.98,11.92
ITEM001957,ORD00151,SKU649,Product 30,3,175.46,14.71
ITEM001958,ORD00824,SKU737,Product 37,-1,197.69,10.55
ITEM001959,ORD00796,SKU258,Product 49,1,64.68,19.71
ITEM001960,ORD00493,,Product 38,2,168.31,2.09
ITEM001961,ORD00860,SKU560,Product 44,2,54.49,4.65
ITEM001962,ORD00830,SKU191,Product 47,-1,143.54,3.5
ITEM001963,ORD00136,SKU308,Product 36,2,120.52,
ITEM001964,ORD00167,SKU633,Product 16,2,115.76,2.06
ITEM001965,ORD01000,SKU215,Product 42,-1,10.87,18.4
ITEM001966,ORD00161,SKU680,Product 14,2,105.83,10.29
ITEM001967,ORD00051,SKU828,Product 37,2,37.72,2.42
ITEM001968,ORD00836,SKU219,Product 1,2,49.85,17.78
ITEM001969,ORD00017,SKU164,Product 45,-1,94.96,7.59
ITEM001970,ORD00047,SKU130,Product 33,-1,144.4,2.43
ITEM001971,ORD00561,SKU185,Product 19,2,77.67,15.94
ITEM001972,ORD00296,SKU163,Product 47,2,180.06,5.79
ITEM001973,ORD00327,SKU765,Product 16,1,119.98,15.1
ITEM001974,ORD00806,SKU594,Product 18,-1,157.69,15.33
ITEM001975,ORD00564,SKU756,Product 9,2,66.4,8.17
ITEM001976,ORD00603,SKU423,Product 44,1,11.8,
ITEM001977,ORD00204,SKU850,Product 50,1,94.12,15.03
ITEM001978,ORD00938,SKU286,Product 1,3,164.39,5.58
ITEM001979,ORD00338,SKU860,Product 38,-1,90.32,1.49
ITEM001980,ORD00021,SKU805,Product 3,-1,89.41,17.94
ITEM001981,ORD00400,SKU532,Product 18,1,19.4,18.1
ITEM001982,ORD00403,SKU479,Product 20,1,143.25,14.08
ITEM001983,ORD00914,SKU330,Product 19,1,162.51,10.83
ITEM001984,ORD00103,SKU508,Product 40,3,155.62,9.39
ITEM001985,ORD00536,SKU729,Product 1,3,155.74,15.2
ITEM001986,ORD00441,SKU529,Product 36,2,62.37,2.82
ITEM001987,ORD00548,SKU843,Product 37,-1,36.06,12.14
ITEM001988,ORD00804,SKU115,Product 34,2,110.29,11.16
ITEM001989,ORD00533,SKU750,Product 37,1,97.13,
ITEM001990,ORD00699,SKU776,Product 42,-1,157.41,1.45
ITEM001991,ORD00032,SKU479,Product 38,-1,40.22,9.07
ITEM001992,ORD00080,SKU683,Product 30,-1,9.56,11.89
ITEM001993,ORD00130,SKU122,Product 6,2,89.16,14.03
ITEM001994,ORD00368,SKU565,Product 41,2,79.13,6.05
ITEM001995,ORD00081,SKU666,Product 1,3,187.23,18.81
ITEM001996,ORD00803,SKU572,Product 24,3,104.55,19.43
ITEM001997,ORD00121,SKU571,Product 32,-1,61.7,1.8
ITEM001998,ORD00766,SKU241,Product 32,3,80.09,3.7
ITEM001999,ORD00077,SKU198,Product 35,2,59.66,12.17
ITEM002000,ORD00607,,Product 26,2,89.97,3.54
ITEM002001,ORD00145,SKU717,Product 31,3,104.88,1.49
ITEM002002,ORD00055,SKU930,Product 46,3,145.6,
ITEM002003,ORD00376,SKU372,Product 9,1,165.54,6.93
ITEM002004,ORD00301,SKU481,Product 32,1,67.2,15.59
ITEM002005,ORD00130,SKU102,Product 37,2,29.63,17.39
ITEM002006,ORD00509,SKU950,Product 1,1,187.93,1.0
ITEM002007,ORD00648,SKU508,Product 15,3,84.95,19.01
ITEM002008,ORD00471,SKU275,Product 14,2,59.3,17.29
ITEM002009,ORD00182,SKU615,Product 11,3,178.05,17.71
ITEM002010,ORD00287,SKU105,Product 4,1,99.67,13.04
ITEM002011,ORD00935,SKU936,Product 34,2,36.38,5.24
ITEM002012,ORD00464,SKU346,Product 6,2,198.77,1.45
ITEM002013,ORD00965,SKU655,Product 50,3,6.22,1.32
ITEM002014,ORD00806,SKU459,Product 36,1,22.84,11.49
ITEM002015,ORD00999,SKU101,Product 40,2,169.55,
ITEM002016,ORD00908,SKU926,Product 7,1,66.42,8.55
ITEM002017,ORD00766,SKU144,Product 48,3,49.35,16.34
ITEM002018,ORD00813,SKU551,Product 4,2,43.92,0.66
ITEM002019,ORD00073,SKU929,Product 28,3,137.69,0.09
ITEM002020,ORD00496,SKU362,Product 45,1,176.07,11.48
ITEM002021,ORD00320,SKU675,Product 46,3,141.33,4.54
ITEM002022,ORD00662,SKU244,Product 37,-1,85.57,11.11
ITEM002023,ORD00219,SKU985,Product 27,3,30.64,5.14
ITEM002024,ORD00980,SKU583,Product 50,1,85.62,14.65
ITEM002025,ORD00983,SKU739,Product 47,2,195.59,4.04
ITEM002026,ORD00319,SKU930,Product 35,1,46.58,15.41
ITEM002027,ORD00793,SKU172,Product 3,3,69.8,3.07
ITEM002028,ORD00794,SKU674,Product 43,-1,48.25,
ITEM002029,ORD00188,SKU170,Product 30,3,46.6,17.63
ITEM002030,ORD00810,SKU845,Product 24,-1,54.93,15.28
ITEM002031,ORD00844,SKU347,Product 22,2,87.03,1.21
ITEM002032,ORD00883,SKU379,Product 35,-1,12.59,8.59
ITEM002033,ORD00199,SKU702,Product 36,2,198.0,19.93
ITEM002034,ORD00913,SKU406,Product 35,2,111.7,19.35
ITEM002035,ORD00326,SKU919,Product 15,-1,184.62,15.96
ITEM002036,ORD00646,SKU970,Product 20,-1,183.43,10.8
ITEM002037,ORD00339,SKU442,Product 4,-1,164.18,18.54
ITEM002038,ORD00722,SKU151,Product 26,3,92.55,6.71
ITEM002039,ORD00082,SKU472,Product 26,2,45.17,3.66
ITEM002040,ORD00845,,Product 1,1,110.46,6.67
ITEM002041,ORD00785,SKU432,Product 7,1,101.21,
ITEM002042,ORD00717,SKU416,Product 47,1,134.89,12.0
ITEM002043,ORD00911,SKU339,Product 7,1,199.37,9.25
ITEM002044,ORD00520,SKU497,Product 7,1,32.75,16.11
ITEM002045,ORD00722,SKU555,Product 44,-1,15.53,14.05
ITEM002046,ORD00173,SKU749,Product 2,-1,144.83,7.42
ITEM002047,ORD00240,SKU422,Product 18,1,138.1,19.96
ITEM002048,ORD00915,SKU184,Product 43,2,40.54,18.02
ITEM002049,ORD00804,SKU912,Product 37,3,175.02,1.19
ITEM002050,ORD00162,SKU980,Product 27,1,20.39,2.22
ITEM002051,ORD00220,SKU983,Product 47,2,181.77,6.94
ITEM002052,ORD00818,SKU770,Product 44,3,90.83,17.81
ITEM002053,ORD00348,SKU132,Product 29,3,13.55,16.7
ITEM002054,ORD00103,SKU883,Product 29,2,169.68,
ITEM002055,ORD00475,SKU709,Product 36,1,186.5,14.17
ITEM002056,ORD00605,SKU790,Product 24,1,183.12,13.33
ITEM002057,ORD00850,SKU167,Product 4,1,196.6,5.76
ITEM002058,ORD00694,SKU736,Product 14,3,155.71,0.24
ITEM002059,ORD00707,SKU692,Product 8,1,59.1,2.52
ITEM002060,ORD00033,SKU999,Product 14,-1,13.89,12.23
ITEM002061,ORD00996,SKU878,Product 19,1,19.04,6.0
ITEM002062,ORD00629,SKU196,Product 15,3,176.7,12.33
ITEM002063,ORD00179,SKU658,Product 23,3,153.19,4.87
ITEM002064,ORD00383,SKU802,Product 37,3,33.57,7.23
ITEM002065,ORD00073,SKU134,Product 4,-1,192.93,11.39
ITEM002066,ORD00592,SKU113,Product 42,1,82.57,8.57
ITEM002067,ORD00936,SKU944,Product 36,1,19.37,
ITEM002068,ORD00397,SKU834,Product 29,-1,56.24,15.57
ITEM002069,ORD00917,SKU347,Product 31,3,140.41,2.51
ITEM002070,ORD00912,SKU323,Product 43,2,116.2,5.78
ITEM002071,ORD00595,SKU815,Product 24,2,9.0,7.85
ITEM002072,ORD00470,SKU486,Product 49,2,70.16,0.16
ITEM002073,ORD00165,SKU748,Product 23,1,19.21,4.25
ITEM002074,ORD00389,SKU420,Product 17,2,180.27,3.67
ITEM002075,ORD00109,SKU570,Product 35,3,40.84,1.22
ITEM002076,ORD00192,SKU777,Product 37,2,47.67,4.43
ITEM002077,ORD00339,SKU976,Product 7,1,7.97,15.75
ITEM002078,ORD00586,SKU140,Product 42,-1,168.59,0.93
ITEM002079,ORD00251,SKU105,Product 41,-1,104.54,4.86
ITEM002080,ORD00156,,Product 8,1,79.89,
ITEM002081,ORD00455,SKU325,Product 9,1,59.91,13.57
ITEM002082,ORD00981,SKU567,Product 22,-1,68.04,11.31
ITEM002083,ORD00191,SKU189,Product 11,-1,65.78,7.9
ITEM002084,ORD00237,SKU963,Product 16,-1,135.85,17.65
ITEM002085,ORD00817,SKU108,Product 45,2,94.23,7.07
ITEM002086,ORD00192,SKU179,Product 17,-1,196.74,17.8
ITEM002087,ORD00712,SKU710,Product 9,1,181.93,2.29
ITEM002088,ORD00821,SKU452,Product 11,2,144.17,11.01
ITEM002089,ORD00186,SKU293,Product 28,2,24.3,15.91
ITEM002090,ORD00743,SKU776,Product 11,1,73.75,18.21
ITEM002091,ORD00805,SKU227,Product 34,-1,145.94,13.73
ITEM002092,ORD00580,SKU196,Product 28,1,155.7,10.06
ITEM002093,ORD00217,SKU648,Product 24,3,112.3,
ITEM002094,ORD00084,SKU847,Product 38,3,115.95,9.28
ITEM002095,ORD00997,SKU581,Product 11,1,79.44,10.34
ITEM002096,ORD00726,SKU151,Product 49,3,183.85,9.58
ITEM002097,ORD00784,SKU927,Product 45,2,18.1,19.58
ITEM002098,ORD00624,SKU258,Product 33,-1,180.35,16.07
ITEM002099,ORD00283,SKU439,Product 20,1,133.18,19.91
ITEM002100,ORD00142,SKU272,Product 47,-1,36.69,1.08
ITEM002101,ORD00565,SKU318,Product 40,3,109.65,12.51
ITEM002102,ORD00859,SKU334,Product 9,2,16.54,1.77
ITEM002103,ORD00286,SKU598,Product 18,2,147.57,18.49
ITEM002104,ORD00881,SKU637,Product 48,1,17.88,19.48
ITEM002105,ORD00980,SKU468,Product 37,2,141.71,13.46
ITEM002106,ORD00754,SKU742,Product 48,1,29.88,
ITEM002107,ORD00650,SKU312,Product 4,3,187.74,13.92
ITEM002108,ORD00225,SKU972,Product 9,2,144.8,9.96
ITEM002109,ORD00871,SKU230,Product 45,1,52.52,14.36
ITEM002110,ORD00043,SKU895,Product 49,2,103.15,8.36
ITEM002111,ORD00908,SKU148,Product 27,3,82.2,0.06
ITEM002112,ORD00845,SKU158,Product 23,2,187.31,8.8
ITEM002113,ORD00471,SKU464,Product 26,1,124.17,4.48
ITEM002114,ORD00787,SKU172,Product 44,1,132.09,19.81
ITEM002115,ORD00092,SKU525,Product 44,1,96.59,7.56
ITEM002116,ORD00623,SKU141,Product 11,2,28.27,15.7
ITEM002117,ORD00270,SKU353,Product 48,3,18.04,7.74
